value,cdf
0.734783,0
0.734783,0.01
0.777655,0.01
0.777655,0.02
0.785529,0.02
0.785529,0.03
0.789319,0.03
0.789319,0.04
0.807231,0.04
0.807231,0.05
0.846931,0.05
0.846931,0.060000000000000005
0.851971,0.060000000000000005
0.851971,0.07
0.856164,0.07
0.856164,0.08
0.8574,0.08
0.8574,0.09
0.858868,0.09
0.858868,0.09999999999999999
0.861857,0.09999999999999999
0.861857,0.10999999999999999
0.873697,0.10999999999999999
0.873697,0.11999999999999998
0.900779,0.11999999999999998
0.900779,0.12999999999999998
0.939941,0.12999999999999998
0.939941,0.13999999999999999
0.951636,0.13999999999999999
0.951636,0.15
0.967393,0.15
0.967393,0.16
1.005602,0.16
1.005602,0.17
1.018257,0.17
1.018257,0.18000000000000002
1.018521,0.18000000000000002
1.018521,0.19000000000000003
1.024342,0.19000000000000003
1.024342,0.20000000000000004
1.025211,0.20000000000000004
1.025211,0.21000000000000005
1.026202,0.21000000000000005
1.026202,0.22000000000000006
1.036573,0.22000000000000006
1.036573,0.23000000000000007
1.038043,0.23000000000000007
1.038043,0.24000000000000007
1.040681,0.24000000000000007
1.040681,0.25000000000000006
1.059379,0.25000000000000006
1.059379,0.26000000000000006
1.060868,0.26000000000000006
1.060868,0.2700000000000001
1.066069,0.2700000000000001
1.066069,0.2800000000000001
1.073021,0.2800000000000001
1.073021,0.2900000000000001
1.076824,0.2900000000000001
1.076824,0.3000000000000001
1.110424,0.3000000000000001
1.110424,0.3100000000000001
1.11575,0.3100000000000001
1.11575,0.3200000000000001
1.118329,0.3200000000000001
1.118329,0.3300000000000001
1.126878,0.3300000000000001
1.126878,0.34000000000000014
1.13089,0.34000000000000014
1.13089,0.35000000000000014
1.135995,0.35000000000000014
1.135995,0.36000000000000015
1.137262,0.36000000000000015
1.137262,0.37000000000000016
1.144772,0.37000000000000016
1.144772,0.38000000000000017
1.155494,0.38000000000000017
1.155494,0.3900000000000002
1.165553,0.3900000000000002
1.165553,0.4000000000000002
1.165703,0.4000000000000002
1.165703,0.4100000000000002
1.181359,0.4100000000000002
1.181359,0.4200000000000002
1.188772,0.4200000000000002
1.188772,0.4300000000000002
1.190613,0.4300000000000002
1.190613,0.4400000000000002
1.205946,0.4400000000000002
1.205946,0.45000000000000023
1.207232,0.45000000000000023
1.207232,0.46000000000000024
1.2095,0.46000000000000024
1.2095,0.47000000000000025
1.210965,0.47000000000000025
1.210965,0.48000000000000026
1.215883,0.48000000000000026
1.215883,0.49000000000000027
1.21742,0.49000000000000027
1.21742,0.5000000000000002
1.218797,0.5000000000000002
1.218797,0.5100000000000002
1.219044,0.5100000000000002
1.219044,0.5200000000000002
1.222889,0.5200000000000002
1.222889,0.5300000000000002
1.22664,0.5300000000000002
1.22664,0.5400000000000003
1.226851,0.5400000000000003
1.226851,0.5500000000000003
1.227993,0.5500000000000003
1.227993,0.5600000000000003
1.231296,0.5600000000000003
1.231296,0.5700000000000003
1.233196,0.5700000000000003
1.233196,0.5800000000000003
1.234964,0.5800000000000003
1.234964,0.5900000000000003
1.242794,0.5900000000000003
1.242794,0.6000000000000003
1.246197,0.6000000000000003
1.246197,0.6100000000000003
1.258615,0.6100000000000003
1.258615,0.6200000000000003
1.26009,0.6200000000000003
1.26009,0.6300000000000003
1.260209,0.6300000000000003
1.260209,0.6400000000000003
1.264617,0.6400000000000003
1.264617,0.6500000000000004
1.264719,0.6500000000000004
1.264719,0.6600000000000004
1.265035,0.6600000000000004
1.265035,0.6700000000000004
1.266853,0.6700000000000004
1.266853,0.6800000000000004
1.267792,0.6800000000000004
1.267792,0.6900000000000004
1.26789,0.6900000000000004
1.26789,0.7000000000000004
1.27636,0.7000000000000004
1.27636,0.7100000000000004
1.277198,0.7100000000000004
1.277198,0.7200000000000004
1.27743,0.7200000000000004
1.27743,0.7300000000000004
1.277957,0.7300000000000004
1.277957,0.7400000000000004
1.285082,0.7400000000000004
1.285082,0.7500000000000004
1.29903,0.7500000000000004
1.29903,0.7600000000000005
1.308854,0.7600000000000005
1.308854,0.7700000000000005
1.323032,0.7700000000000005
1.323032,0.7800000000000005
1.331077,0.7800000000000005
1.331077,0.7900000000000005
1.333408,0.7900000000000005
1.333408,0.8000000000000005
1.348173,0.8000000000000005
1.348173,0.8100000000000005
1.357239,0.8100000000000005
1.357239,0.8200000000000005
1.360314,0.8200000000000005
1.360314,0.8300000000000005
1.361472,0.8300000000000005
1.361472,0.8400000000000005
1.361695,0.8400000000000005
1.361695,0.8500000000000005
1.366437,0.8500000000000005
1.366437,0.8600000000000005
1.366598,0.8600000000000005
1.366598,0.8700000000000006
1.368152,0.8700000000000006
1.368152,0.8800000000000006
1.369873,0.8800000000000006
1.369873,0.8900000000000006
1.374371,0.8900000000000006
1.374371,0.9000000000000006
1.377943,0.9000000000000006
1.377943,0.9100000000000006
1.437257,0.9100000000000006
1.437257,0.9200000000000006
1.44014,0.9200000000000006
1.44014,0.9300000000000006
1.449896,0.9300000000000006
1.449896,0.9400000000000006
1.463459,0.9400000000000006
1.463459,0.9500000000000006
1.466193,0.9500000000000006
1.466193,0.9600000000000006
1.471768,0.9600000000000006
1.471768,0.9700000000000006
1.472917,0.9700000000000006
1.472917,0.9800000000000006
1.495655,0.9800000000000006
1.495655,0.9900000000000007
1.569822,0.9900000000000007
1.569822,1.0000000000000007
