value,cdf
1.1327,0
1.1327,0.01
1.165931,0.01
1.165931,0.02
1.202624,0.02
1.202624,0.03
1.211219,0.03
1.211219,0.04
1.224631,0.04
1.224631,0.05
1.224672,0.05
1.224672,0.060000000000000005
1.229723,0.060000000000000005
1.229723,0.07
1.235246,0.07
1.235246,0.08
1.2406,0.08
1.2406,0.09
1.242504,0.09
1.242504,0.09999999999999999
1.244223,0.09999999999999999
1.244223,0.10999999999999999
1.247304,0.10999999999999999
1.247304,0.11999999999999998
1.248731,0.11999999999999998
1.248731,0.12999999999999998
1.248783,0.12999999999999998
1.248783,0.13999999999999999
1.249045,0.13999999999999999
1.249045,0.15
1.250201,0.15
1.250201,0.16
1.253059,0.16
1.253059,0.17
1.254345,0.17
1.254345,0.18000000000000002
1.255057,0.18000000000000002
1.255057,0.19000000000000003
1.255334,0.19000000000000003
1.255334,0.20000000000000004
1.26009,0.20000000000000004
1.26009,0.21000000000000005
1.264617,0.21000000000000005
1.264617,0.22000000000000006
1.264719,0.22000000000000006
1.264719,0.23000000000000007
1.26789,0.23000000000000007
1.26789,0.24000000000000007
1.268141,0.24000000000000007
1.268141,0.25000000000000006
1.268329,0.25000000000000006
1.268329,0.26000000000000006
1.275892,0.26000000000000006
1.275892,0.2700000000000001
1.276771,0.2700000000000001
1.276771,0.2800000000000001
1.277198,0.2800000000000001
1.277198,0.2900000000000001
1.278247,0.2900000000000001
1.278247,0.3000000000000001
1.280099,0.3000000000000001
1.280099,0.3100000000000001
1.28073,0.3100000000000001
1.28073,0.3200000000000001
1.281564,0.3200000000000001
1.281564,0.3300000000000001
1.287648,0.3300000000000001
1.287648,0.34000000000000014
1.291703,0.34000000000000014
1.291703,0.35000000000000014
1.292454,0.35000000000000014
1.292454,0.36000000000000015
1.292504,0.36000000000000015
1.292504,0.37000000000000016
1.294443,0.37000000000000016
1.294443,0.38000000000000017
1.298281,0.38000000000000017
1.298281,0.3900000000000002
1.30161,0.3900000000000002
1.30161,0.4000000000000002
1.301711,0.4000000000000002
1.301711,0.4100000000000002
1.302399,0.4100000000000002
1.302399,0.4200000000000002
1.304437,0.4200000000000002
1.304437,0.4300000000000002
1.30729,0.4300000000000002
1.30729,0.4400000000000002
1.310028,0.4400000000000002
1.310028,0.45000000000000023
1.310229,0.45000000000000023
1.310229,0.46000000000000024
1.310843,0.46000000000000024
1.310843,0.47000000000000025
1.311596,0.47000000000000025
1.311596,0.48000000000000026
1.313367,0.48000000000000026
1.313367,0.49000000000000027
1.314523,0.49000000000000027
1.314523,0.5000000000000002
1.3274,0.5000000000000002
1.3274,0.5100000000000002
1.328417,0.5100000000000002
1.328417,0.5200000000000002
1.329942,0.5200000000000002
1.329942,0.5300000000000002
1.332807,0.5300000000000002
1.332807,0.5400000000000003
1.33378,0.5400000000000003
1.33378,0.5500000000000003
1.335566,0.5500000000000003
1.335566,0.5600000000000003
1.337958,0.5600000000000003
1.337958,0.5700000000000003
1.339486,0.5700000000000003
1.339486,0.5800000000000003
1.340253,0.5800000000000003
1.340253,0.5900000000000003
1.344262,0.5900000000000003
1.344262,0.6000000000000003
1.344432,0.6000000000000003
1.344432,0.6100000000000003
1.352042,0.6100000000000003
1.352042,0.6200000000000003
1.35208,0.6200000000000003
1.35208,0.6300000000000003
1.352396,0.6300000000000003
1.352396,0.6400000000000003
1.353873,0.6400000000000003
1.353873,0.6500000000000004
1.355859,0.6500000000000004
1.355859,0.6600000000000004
1.361695,0.6600000000000004
1.361695,0.6700000000000004
1.362624,0.6700000000000004
1.362624,0.6800000000000004
1.366598,0.6800000000000004
1.366598,0.6900000000000004
1.368152,0.6900000000000004
1.368152,0.7000000000000004
1.368802,0.7000000000000004
1.368802,0.7100000000000004
1.3753,0.7100000000000004
1.3753,0.7200000000000004
1.376053,0.7200000000000004
1.376053,0.7300000000000004
1.376201,0.7300000000000004
1.376201,0.7400000000000004
1.377943,0.7400000000000004
1.377943,0.7500000000000004
1.384806,0.7500000000000004
1.384806,0.7600000000000005
1.385854,0.7600000000000005
1.385854,0.7700000000000005
1.386203,0.7700000000000005
1.386203,0.7800000000000005
1.387199,0.7800000000000005
1.387199,0.7900000000000005
1.389444,0.7900000000000005
1.389444,0.8000000000000005
1.392986,0.8000000000000005
1.392986,0.8100000000000005
1.395504,0.8100000000000005
1.395504,0.8200000000000005
1.395664,0.8200000000000005
1.395664,0.8300000000000005
1.415964,0.8300000000000005
1.415964,0.8400000000000005
1.427102,0.8400000000000005
1.427102,0.8500000000000005
1.437257,0.8500000000000005
1.437257,0.8600000000000005
1.439548,0.8600000000000005
1.439548,0.8700000000000006
1.449896,0.8700000000000006
1.449896,0.8800000000000006
1.450419,0.8800000000000006
1.450419,0.8900000000000006
1.452934,0.8900000000000006
1.452934,0.9000000000000006
1.463459,0.9000000000000006
1.463459,0.9100000000000006
1.46657,0.9100000000000006
1.46657,0.9200000000000006
1.471768,0.9200000000000006
1.471768,0.9300000000000006
1.472904,0.9300000000000006
1.472904,0.9400000000000006
1.472917,0.9400000000000006
1.472917,0.9500000000000006
1.475525,0.9500000000000006
1.475525,0.9600000000000006
1.495655,0.9600000000000006
1.495655,0.9700000000000006
1.564551,0.9700000000000006
1.564551,0.9800000000000006
1.585644,0.9800000000000006
1.585644,0.9900000000000007
1.697758,0.9900000000000007
1.697758,1.0000000000000007
