value,cdf
1568.956681,0
1568.956681,0.01
1604.571099,0.01
1604.571099,0.02
1767.968598,0.02
1767.968598,0.03
1782.012061,0.03
1782.012061,0.04
1893.721987,0.04
1893.721987,0.05
1899.032264,0.05
1899.032264,0.060000000000000005
1904.670214,0.060000000000000005
1904.670214,0.07
1905.971118,0.07
1905.971118,0.08
1936.737167,0.08
1936.737167,0.09
1999.532719,0.09
1999.532719,0.09999999999999999
2110.746879,0.09999999999999999
2110.746879,0.10999999999999999
2127.749753,0.10999999999999999
2127.749753,0.11999999999999998
2137.202831,0.11999999999999998
2137.202831,0.12999999999999998
2181.969288,0.12999999999999998
2181.969288,0.13999999999999999
2203.818795,0.13999999999999999
2203.818795,0.15
2214.682003,0.15
2214.682003,0.16
2227.6286,0.16
2227.6286,0.17
2250.430282,0.17
2250.430282,0.18000000000000002
2287.14259,0.18000000000000002
2287.14259,0.19000000000000003
2299.206328,0.19000000000000003
2299.206328,0.20000000000000004
2346.037093,0.20000000000000004
2346.037093,0.21000000000000005
2413.884193,0.21000000000000005
2413.884193,0.22000000000000006
2418.66258,0.22000000000000006
2418.66258,0.23000000000000007
2464.654885,0.23000000000000007
2464.654885,0.24000000000000007
2467.784335,0.24000000000000007
2467.784335,0.25000000000000006
2486.443606,0.25000000000000006
2486.443606,0.26000000000000006
2498.159665,0.26000000000000006
2498.159665,0.2700000000000001
2513.73509,0.2700000000000001
2513.73509,0.2800000000000001
2539.961893,0.2800000000000001
2539.961893,0.2900000000000001
2552.257953,0.2900000000000001
2552.257953,0.3000000000000001
2564.624045,0.3000000000000001
2564.624045,0.3100000000000001
2567.05857,0.3100000000000001
2567.05857,0.3200000000000001
2621.967454,0.3200000000000001
2621.967454,0.3300000000000001
2630.371955,0.3300000000000001
2630.371955,0.34000000000000014
2646.360288,0.34000000000000014
2646.360288,0.35000000000000014
2695.800874,0.35000000000000014
2695.800874,0.36000000000000015
2711.950773,0.36000000000000015
2711.950773,0.37000000000000016
2744.43245,0.37000000000000016
2744.43245,0.38000000000000017
2763.714812,0.38000000000000017
2763.714812,0.3900000000000002
2767.47666,0.3900000000000002
2767.47666,0.4000000000000002
2774.789186,0.4000000000000002
2774.789186,0.4100000000000002
2783.501138,0.4100000000000002
2783.501138,0.4200000000000002
2792.81509,0.4200000000000002
2792.81509,0.4300000000000002
2793.126961,0.4300000000000002
2793.126961,0.4400000000000002
2793.218207,0.4400000000000002
2793.218207,0.45000000000000023
2813.05752,0.45000000000000023
2813.05752,0.46000000000000024
2816.00483,0.46000000000000024
2816.00483,0.47000000000000025
2844.68152,0.47000000000000025
2844.68152,0.48000000000000026
2856.633225,0.48000000000000026
2856.633225,0.49000000000000027
2892.483125,0.49000000000000027
2892.483125,0.5000000000000002
2893.188107,0.5000000000000002
2893.188107,0.5100000000000002
2898.478349,0.5100000000000002
2898.478349,0.5200000000000002
2909.208608,0.5200000000000002
2909.208608,0.5300000000000002
2914.110493,0.5300000000000002
2914.110493,0.5400000000000003
2955.287256,0.5400000000000003
2955.287256,0.5500000000000003
3007.126448,0.5500000000000003
3007.126448,0.5600000000000003
3047.799685,0.5600000000000003
3047.799685,0.5700000000000003
3056.541738,0.5700000000000003
3056.541738,0.5800000000000003
3078.949976,0.5800000000000003
3078.949976,0.5900000000000003
3096.23427,0.5900000000000003
3096.23427,0.6000000000000003
3098.510782,0.6000000000000003
3098.510782,0.6100000000000003
3113.214392,0.6100000000000003
3113.214392,0.6200000000000003
3154.471487,0.6200000000000003
3154.471487,0.6300000000000003
3182.351012,0.6300000000000003
3182.351012,0.6400000000000003
3244.937343,0.6400000000000003
3244.937343,0.6500000000000004
3246.849866,0.6500000000000004
3246.849866,0.6600000000000004
3250.486905,0.6600000000000004
3250.486905,0.6700000000000004
3269.401348,0.6700000000000004
3269.401348,0.6800000000000004
3294.887507,0.6800000000000004
3294.887507,0.6900000000000004
3335.362912,0.6900000000000004
3335.362912,0.7000000000000004
3378.038569,0.7000000000000004
3378.038569,0.7100000000000004
3383.59807,0.7100000000000004
3383.59807,0.7200000000000004
3411.28592,0.7200000000000004
3411.28592,0.7300000000000004
3421.729312,0.7300000000000004
3421.729312,0.7400000000000004
3426.189091,0.7400000000000004
3426.189091,0.7500000000000004
3432.747485,0.7500000000000004
3432.747485,0.7600000000000005
3433.567079,0.7600000000000005
3433.567079,0.7700000000000005
3457.008016,0.7700000000000005
3457.008016,0.7800000000000005
3492.101095,0.7800000000000005
3492.101095,0.7900000000000005
3497.613627,0.7900000000000005
3497.613627,0.8000000000000005
3529.535321,0.8000000000000005
3529.535321,0.8100000000000005
3566.185616,0.8100000000000005
3566.185616,0.8200000000000005
3574.732108,0.8200000000000005
3574.732108,0.8300000000000005
3613.280336,0.8300000000000005
3613.280336,0.8400000000000005
3620.034847,0.8400000000000005
3620.034847,0.8500000000000005
3654.257154,0.8500000000000005
3654.257154,0.8600000000000005
3658.486192,0.8600000000000005
3658.486192,0.8700000000000006
3688.996473,0.8700000000000006
3688.996473,0.8800000000000006
3709.277218,0.8800000000000006
3709.277218,0.8900000000000006
3716.762616,0.8900000000000006
3716.762616,0.9000000000000006
3726.810623,0.9000000000000006
3726.810623,0.9100000000000006
3757.412029,0.9100000000000006
3757.412029,0.9200000000000006
3786.807742,0.9200000000000006
3786.807742,0.9300000000000006
3801.05091,0.9300000000000006
3801.05091,0.9400000000000006
3834.406445,0.9400000000000006
3834.406445,0.9500000000000006
3863.944622,0.9500000000000006
3863.944622,0.9600000000000006
3887.14807,0.9600000000000006
3887.14807,0.9700000000000006
