value,cdf
445.664958,0
445.664958,0.01
445.943818,0.01
445.943818,0.02
446.779254,0.02
446.779254,0.03
448.550393,0.03
448.550393,0.04
448.77335,0.04
448.77335,0.05
448.837487,0.05
448.837487,0.060000000000000005
449.389641,0.060000000000000005
449.389641,0.07
449.486026,0.07
449.486026,0.08
449.798557,0.08
449.798557,0.09
449.848676,0.09
449.848676,0.09999999999999999
449.848676,0.09999999999999999
449.848676,0.10999999999999999
449.865665,0.10999999999999999
449.865665,0.11999999999999998
449.869875,0.11999999999999998
449.869875,0.12999999999999998
449.905066,0.12999999999999998
449.905066,0.13999999999999999
449.919255,0.13999999999999999
449.919255,0.15
449.953008,0.15
449.953008,0.16
449.985797,0.16
449.985797,0.17
449.989593,0.17
449.989593,0.18000000000000002
450.1283,0.18000000000000002
450.1283,0.19000000000000003
450.342794,0.19000000000000003
450.342794,0.20000000000000004
450.999631,0.20000000000000004
450.999631,0.21000000000000005
451.044767,0.21000000000000005
451.044767,0.22000000000000006
464.487169,0.22000000000000006
464.487169,0.23000000000000007
464.744807,0.23000000000000007
464.744807,0.24000000000000007
465.092178,0.24000000000000007
465.092178,0.25000000000000006
465.204305,0.25000000000000006
465.204305,0.26000000000000006
465.259308,0.26000000000000006
465.259308,0.2700000000000001
465.315877,0.2700000000000001
465.315877,0.2800000000000001
465.607816,0.2800000000000001
465.607816,0.2900000000000001
465.764353,0.2900000000000001
465.764353,0.3000000000000001
465.830365,0.3000000000000001
465.830365,0.3100000000000001
465.870844,0.3100000000000001
465.870844,0.3200000000000001
466.027552,0.3200000000000001
466.027552,0.3300000000000001
466.041262,0.3300000000000001
466.041262,0.34000000000000014
477.320487,0.34000000000000014
477.320487,0.35000000000000014
478.049017,0.35000000000000014
478.049017,0.36000000000000015
478.630081,0.36000000000000015
478.630081,0.37000000000000016
478.658733,0.37000000000000016
478.658733,0.38000000000000017
479.810915,0.38000000000000017
479.810915,0.3900000000000002
479.922438,0.3900000000000002
479.922438,0.4000000000000002
480.494899,0.4000000000000002
480.494899,0.4100000000000002
480.544022,0.4100000000000002
480.544022,0.4200000000000002
480.77904,0.4200000000000002
480.77904,0.4300000000000002
480.810341,0.4300000000000002
480.810341,0.4400000000000002
480.916702,0.4400000000000002
480.916702,0.45000000000000023
481.076675,0.45000000000000023
481.076675,0.46000000000000024
481.086916,0.46000000000000024
481.086916,0.47000000000000025
492.768145,0.47000000000000025
492.768145,0.48000000000000026
493.404176,0.48000000000000026
493.404176,0.49000000000000027
494.499564,0.49000000000000027
494.499564,0.5000000000000002
494.747205,0.5000000000000002
494.747205,0.5100000000000002
495.244635,0.5100000000000002
495.244635,0.5200000000000002
495.300209,0.5200000000000002
495.300209,0.5300000000000002
495.311308,0.5300000000000002
495.311308,0.5400000000000003
495.363643,0.5400000000000003
495.363643,0.5500000000000003
495.403429,0.5500000000000003
495.403429,0.5600000000000003
495.430538,0.5600000000000003
495.430538,0.5700000000000003
495.524562,0.5700000000000003
495.524562,0.5800000000000003
495.562256,0.5800000000000003
495.562256,0.5900000000000003
495.629995,0.5900000000000003
495.629995,0.6000000000000003
495.669642,0.6000000000000003
495.669642,0.6100000000000003
495.68773,0.6100000000000003
495.68773,0.6200000000000003
495.705827,0.6200000000000003
495.705827,0.6300000000000003
495.733826,0.6300000000000003
495.733826,0.6400000000000003
495.769806,0.6400000000000003
495.769806,0.6500000000000004
495.780504,0.6500000000000004
495.780504,0.6600000000000004
495.785322,0.6600000000000004
495.785322,0.6700000000000004
495.792022,0.6700000000000004
495.792022,0.6800000000000004
495.812737,0.6800000000000004
495.812737,0.6900000000000004
495.822903,0.6900000000000004
495.822903,0.7000000000000004
495.827483,0.7000000000000004
495.827483,0.7100000000000004
495.842867,0.7100000000000004
495.842867,0.7200000000000004
495.847337,0.7200000000000004
495.847337,0.7300000000000004
495.987447,0.7300000000000004
495.987447,0.7400000000000004
496.013047,0.7400000000000004
496.013047,0.7500000000000004
496.104031,0.7500000000000004
496.104031,0.7600000000000005
496.16385,0.7600000000000005
496.16385,0.7700000000000005
505.034252,0.7700000000000005
505.034252,0.7800000000000005
509.399008,0.7800000000000005
509.399008,0.7900000000000005
510.292765,0.7900000000000005
510.292765,0.8000000000000005
510.421596,0.8000000000000005
510.421596,0.8100000000000005
510.497305,0.8100000000000005
510.497305,0.8200000000000005
510.557473,0.8200000000000005
510.557473,0.8300000000000005
510.84784,0.8300000000000005
510.84784,0.8400000000000005
510.878507,0.8400000000000005
510.878507,0.8500000000000005
524.722632,0.8500000000000005
524.722632,0.8600000000000005
525.404635,0.8600000000000005
525.404635,0.8700000000000006
526.200486,0.8700000000000006
526.200486,0.8800000000000006
526.241701,0.8800000000000006
526.241701,0.8900000000000006
540.351594,0.8900000000000006
540.351594,0.9000000000000006
540.617395,0.9000000000000006
540.617395,0.9100000000000006
554.726475,0.9100000000000006
554.726475,0.9200000000000006
571.048724,0.9200000000000006
571.048724,0.9300000000000006
639.703817,0.9300000000000006
639.703817,0.9400000000000006
720.49219,0.9400000000000006
720.49219,0.9500000000000006
1036.088758,0.9500000000000006
1036.088758,0.9600000000000006
1036.933266,0.9600000000000006
1036.933266,0.9700000000000006
1076.094177,0.9700000000000006
1076.094177,0.9800000000000006
1081.177782,0.9800000000000006
1081.177782,0.9900000000000007
1081.544579,0.9900000000000007
1081.544579,1.0000000000000007
