buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-1614.665161,2154.166861,161.0,732.896292,37.0,2.816088,0.003741,174.51838,0.104763,2610.15696,1.675448,0.011223,0.004983,1.656743,35024.0,21.024769,602.068391,200.689464,523831.0,336.244666,126.136781,2.252302,1.0,trace0020.json
25000.0,-2395.089239,3746.383085,139.0,735.408171,60.0,3.185571,0.032109,168.685092,0.098201,2623.886043,1.614605,0.096327,0.014514,1.454059,34867.0,20.29805,620.09629,206.698763,542354.0,333.736777,75.0,19.910718,3.0,trace0021.json
25000.0,-1967.915313,2764.769961,153.0,741.390491,45.0,3.946186,0.0,162.205232,0.070692,3185.930515,2.211105,0.0,0.0,2.211105,32330.0,14.090065,597.946186,199.315395,635005.0,440.707283,150.0,0.0,0.0,trace0022.json
25000.0,-1062.571647,1949.931896,125.0,456.880832,73.0,4.125187,0.0,162.156689,0.070671,3036.914411,2.178558,0.0,0.0,2.178558,32330.0,14.090065,598.125187,199.375062,605485.0,434.350044,90.0,0.0,0.0,trace0023.json
25000.0,-1577.279271,2575.631653,143.0,884.175741,58.0,3.442239,0.014531,170.459113,0.09635,2629.905439,1.665333,0.043592,0.03939,1.59268,34620.0,19.568613,609.295671,203.098557,534130.0,338.226699,225.0,8.853432,8.0,trace0024.json
25000.0,-2011.910471,3558.719824,129.0,798.489621,71.0,2.755679,0.013392,173.289318,0.103772,2698.386204,1.66581,0.040176,0.00987,1.59885,35114.0,21.027487,607.896675,202.632225,546780.0,337.546846,85.0,8.140996,2.0,trace0025.json
25000.0,-1249.478607,2073.756698,135.0,516.83159,63.0,4.038805,0.0,162.180111,0.070681,3154.967513,2.213822,0.0,0.0,2.213822,32330.0,14.090065,598.038805,199.346268,628931.0,441.317085,150.0,0.0,0.0,trace0026.json
25000.0,-1692.997384,3039.191896,140.0,1448.123144,60.0,4.566876,0.006009,177.189593,0.101184,3237.940909,2.116921,0.018027,0.004982,2.086875,35567.0,20.31048,602.18548,200.728493,649947.0,424.926343,75.0,3.618604,1.0,trace0027.json
25000.0,-1972.171784,3500.651492,126.0,702.667705,72.0,4.146252,8.1e-05,179.229222,0.103701,3379.331923,2.251923,0.000244,0.005015,2.251517,35738.0,20.677722,598.194864,199.398288,673833.0,449.029674,75.0,0.048612,1.0,trace0028.json
25000.0,-1454.341503,2699.482434,137.0,1211.038303,64.0,4.782147,0.0,173.116384,0.094415,3097.677526,2.073139,0.0,0.0,2.073139,34553.0,18.844612,598.782147,199.594049,618278.0,413.786242,75.0,0.0,0.0,trace0029.json
25000.0,-932.319437,1728.128648,139.0,851.83347,62.0,4.331183,0.001501,183.550338,0.112681,2847.370743,2.007431,0.004503,0.010013,1.999925,36663.0,22.507335,599.230713,199.743571,568744.0,400.971471,95.0,0.899529,2.0,trace0030.json
25000.0,-1819.823902,2652.513866,148.0,644.93839,50.0,4.327316,0.01262,171.616105,0.096885,2980.897236,1.99629,0.037859,0.009901,1.933191,34665.0,19.569972,605.974597,201.991532,602116.0,403.233717,75.0,7.647281,2.0,trace0031.json
25000.0,-1212.044774,1936.356407,143.0,671.165472,55.0,4.04351,0.0,164.295738,0.074356,3199.342467,2.220768,0.0,0.0,2.220768,32752.0,14.82261,598.04351,199.347837,637782.0,442.705244,95.0,0.0,0.0,trace0032.json
25000.0,-1389.721011,2273.059743,134.0,459.769458,64.0,4.254485,0.016923,172.969384,0.100086,2939.133712,1.98267,0.050768,0.019719,1.898057,35087.0,20.302516,608.552783,202.850928,596206.0,402.186403,75.0,10.298298,4.0,trace0033.json
25000.0,-2253.705061,3396.212592,149.0,1084.209098,51.0,5.516789,0.009024,173.178757,0.102454,2900.465251,1.816747,0.027072,0.009918,1.771628,34923.0,20.66073,604.976046,201.658682,584904.0,366.362857,75.0,5.459257,2.0,trace0034.json
25000.0,-1648.0829,2410.233111,148.0,607.881727,50.0,3.988699,0.0,162.1937,0.070687,3342.98625,2.264022,0.0,0.0,2.264022,32330.0,14.090065,597.988699,199.329566,666356.0,451.286491,75.0,0.0,0.0,trace0035.json
25000.0,-1536.015728,2530.026731,134.0,545.194809,64.0,4.04351,0.0,162.178835,0.070681,3214.120656,2.213157,0.0,0.0,2.213157,32330.0,14.090065,598.04351,199.347837,640728.0,441.187975,75.0,0.0,0.0,trace0036.json
