buffer size,estimate,leq estimate,leq estimate count,over estimate,over estimate count,rampup time,rebuffer ratio,time average bitrate change,time average log bitrate change,time average played bitrate,time average played utility,time average rebuffer,time average rebuffer events,time average score,total bitrate change,total log bitrate change,total play time,total play time chunks,total played bitrate,total played utility,total reaction time,total rebuffer,total rebuffer events,trace_file
25000.0,-1055.548523,1985.590708,127.0,584.942552,72.0,2.789875,0.003962,175.996766,0.110185,3551.306562,2.016345,0.011887,0.009964,1.996534,35327.0,22.116886,602.175837,200.725279,712837.0,404.731395,95.0,2.385962,2.0,trace0000.json
25000.0,-1423.792168,2639.401396,129.0,816.401979,70.0,2.984415,0.004202,185.08386,0.110072,3554.62386,2.022393,0.012605,0.009958,2.001384,37172.0,22.106719,602.51607,200.83869,713906.0,406.174834,30.0,2.531656,2.0,trace0001.json
25000.0,-1115.382768,2267.249766,133.0,1137.533566,68.0,4.775168,0.0,175.884047,0.098095,3866.833701,2.338573,0.0,0.0,2.338573,35105.0,19.578905,598.775168,199.591723,771788.0,466.759732,75.0,0.0,0.0,trace0002.json
25000.0,-944.808495,2301.149214,103.0,480.73328,98.0,3.097639,0.009508,176.427498,0.114923,3486.975848,1.969039,0.028523,0.034662,1.9215,35630.0,23.209003,605.857939,201.952646,704204.0,397.652542,75.0,5.7603,7.0,trace0003.json
25000.0,-907.106585,1545.099176,141.0,643.875406,58.0,2.842803,0.024536,183.264577,0.113191,3481.158569,1.989659,0.073607,0.014636,1.86698,37565.0,23.201555,614.930621,204.976874,713557.0,407.83408,90.0,15.087818,3.0,trace0004.json
25000.0,-747.275933,1327.44163,144.0,799.83259,54.0,4.057892,0.0,200.815007,0.107235,4060.182185,2.536349,0.0,0.0,2.536349,40033.0,21.377525,598.057892,199.352631,809408.0,505.627839,80.0,0.0,0.0,trace0005.json
25000.0,-1544.200956,2990.661581,127.0,972.244242,73.0,2.842803,0.021087,174.933471,0.11541,3493.171377,1.987616,0.063262,0.029375,1.882179,35731.0,23.573042,612.764382,204.254794,713497.0,405.98008,80.0,12.921579,6.0,trace0006.json
25000.0,-1251.70185,2579.720413,118.0,659.349252,82.0,5.60414,0.009282,174.555872,0.106035,3548.82522,2.034172,0.027845,0.009914,1.987763,35215.0,21.391526,605.221691,201.740564,715942.0,410.374944,100.0,5.617551,2.0,trace0007.json
25000.0,-1199.709662,1738.77306,160.0,1070.030964,38.0,4.463583,0.009195,191.795701,0.135362,3766.588237,2.246885,0.027586,0.009933,2.200908,38616.0,27.253727,604.01771,201.339237,758362.0,452.386051,82.487856,5.554127,2.0,trace0008.json
25000.0,-1795.707791,2923.428551,144.0,1156.870198,55.0,5.252645,0.001392,185.912832,0.117906,3746.227559,2.309696,0.004175,0.004999,2.302738,37188.0,23.584673,600.087679,200.029226,749355.0,462.006646,92.252645,0.835034,1.0,trace0009.json
25000.0,-852.682624,1435.229737,141.0,588.354972,57.0,4.224293,0.003686,177.100856,0.099662,3960.506957,2.430557,0.011058,0.009993,2.412127,35446.0,19.946926,600.437526,200.145842,792679.0,486.465924,19.224293,2.213233,2.0,trace0010.json
25000.0,-1012.156266,1909.466972,132.0,782.465146,66.0,4.056678,0.0,194.690577,0.110965,4051.507303,2.516157,0.0,0.0,2.516157,38812.0,22.121124,598.056678,199.352226,807677.0,501.601566,75.0,0.0,0.0,trace0011.json
25000.0,-767.082327,1722.818429,113.0,503.484492,85.0,4.104896,8.8e-05,196.067016,0.12017,4011.998684,2.480072,0.000265,0.005015,2.479631,39093.0,23.960163,598.157724,199.385908,799936.0,494.491462,75.0,0.052828,1.0,trace0012.json
25000.0,-1006.194945,2016.414333,121.0,560.940259,78.0,5.448384,0.005516,175.264979,0.106466,3575.788807,2.067813,0.016547,0.009954,2.040235,35215.0,21.391526,602.773015,200.924338,718463.0,415.473874,30.0,3.324631,2.0,trace0013.json
25000.0,-824.035674,1670.899474,128.0,660.876193,73.0,3.014459,0.025378,183.326938,0.114828,3416.792905,1.929778,0.076133,0.019492,1.80289,37621.0,23.564235,615.637839,205.212613,701169.0,396.014814,75.0,15.623379,4.0,trace0014.json
25000.0,-1043.533502,2482.734927,120.0,1115.268636,80.0,4.475435,0.005071,194.625137,0.13234,3879.236462,2.340584,0.015212,0.004987,2.31523,39024.0,26.535361,601.52559,200.50853,777820.0,469.306993,60.0,3.050154,1.0,trace0015.json
25000.0,-1036.894858,1755.888122,151.0,1273.062224,47.0,20.052936,0.000343,193.864615,0.11626,4002.366894,2.465404,0.001029,0.005006,2.46369,38725.0,23.223177,599.258405,199.752802,799484.0,492.471391,90.052936,0.205469,1.0,trace0016.json
25000.0,-1163.638767,1977.161658,144.0,1005.75561,54.0,4.057892,0.0,193.170262,0.109134,4045.4194,2.50883,0.0,0.0,2.50883,38509.0,21.756198,598.057892,199.352631,806465.0,500.141864,75.0,0.0,0.0,trace0017.json
25000.0,-1490.115336,2732.983596,136.0,1236.176333,62.0,4.067707,0.0,201.363489,0.120129,4068.653051,2.521476,0.0,0.0,2.521476,40143.0,23.948445,598.067707,199.355902,811110.0,502.67104,75.0,0.0,0.0,trace0018.json
25000.0,-1389.180738,2275.29397,145.0,1035.091311,53.0,27.941947,0.003444,210.744709,0.137321,3944.066752,2.429306,0.010332,0.00995,2.412087,42361.0,27.602285,603.018699,201.006233,792782.0,488.30573,95.992046,2.076752,2.0,trace0019.json
25000.0,-931.27624,1410.930423,151.0,609.740388,47.0,2.816088,0.003741,186.173202,0.111981,3549.21473,2.02396,0.011223,0.004983,2.005256,37363.0,22.473476,602.068391,200.689464,712290.0,406.187496,123.136781,2.252302,1.0,trace0020.json
