value,cdf
10.596635,0
10.596635,0.01
10.596635,0.01
10.596635,0.02
10.596635,0.02
10.596635,0.03
10.596635,0.03
10.596635,0.04
10.596635,0.04
10.596635,0.05
10.596635,0.05
10.596635,0.060000000000000005
10.596635,0.060000000000000005
10.596635,0.07
10.596635,0.07
10.596635,0.08
12.429216,0.08
12.429216,0.09
12.429216,0.09
12.429216,0.09999999999999999
12.429216,0.09999999999999999
12.429216,0.10999999999999999
14.261798,0.10999999999999999
14.261798,0.11999999999999998
14.261798,0.11999999999999998
14.261798,0.12999999999999998
14.261798,0.12999999999999998
14.261798,0.13999999999999999
16.094379,0.13999999999999999
16.094379,0.15
16.094379,0.15
16.094379,0.16
17.926961,0.16
17.926961,0.17
17.926961,0.17
17.926961,0.18000000000000002
19.759542,0.18000000000000002
19.759542,0.19000000000000003
19.759542,0.19000000000000003
19.759542,0.20000000000000004
20.675833,0.20000000000000004
20.675833,0.21000000000000005
21.592124,0.21000000000000005
21.592124,0.22000000000000006
21.592124,0.22000000000000006
21.592124,0.23000000000000007
22.508414,0.23000000000000007
22.508414,0.24000000000000007
23.424705,0.24000000000000007
23.424705,0.25000000000000006
24.340996,0.25000000000000006
24.340996,0.26000000000000006
24.340996,0.26000000000000006
24.340996,0.2700000000000001
25.257286,0.2700000000000001
25.257286,0.2800000000000001
25.257286,0.2800000000000001
25.257286,0.2900000000000001
26.173577,0.2900000000000001
26.173577,0.3000000000000001
26.173577,0.3000000000000001
26.173577,0.3100000000000001
27.089868,0.3100000000000001
27.089868,0.3200000000000001
28.006159,0.3200000000000001
28.006159,0.3300000000000001
28.006159,0.3300000000000001
28.006159,0.34000000000000014
28.922449,0.34000000000000014
28.922449,0.35000000000000014
28.922449,0.35000000000000014
28.922449,0.36000000000000015
28.922449,0.36000000000000015
28.922449,0.37000000000000016
29.83874,0.37000000000000016
29.83874,0.38000000000000017
30.755031,0.38000000000000017
30.755031,0.3900000000000002
30.755031,0.3900000000000002
30.755031,0.4000000000000002
32.587612,0.4000000000000002
32.587612,0.4100000000000002
32.587612,0.4100000000000002
32.587612,0.4200000000000002
33.503903,0.4200000000000002
33.503903,0.4300000000000002
33.503903,0.4300000000000002
33.503903,0.4400000000000002
34.420194,0.4400000000000002
34.420194,0.45000000000000023
35.336484,0.45000000000000023
35.336484,0.46000000000000024
35.336484,0.46000000000000024
35.336484,0.47000000000000025
36.252775,0.47000000000000025
36.252775,0.48000000000000026
36.252775,0.48000000000000026
36.252775,0.49000000000000027
36.252775,0.49000000000000027
36.252775,0.5000000000000002
36.252775,0.5000000000000002
36.252775,0.5100000000000002
36.252775,0.5100000000000002
36.252775,0.5200000000000002
36.252775,0.5200000000000002
36.252775,0.5300000000000002
37.169066,0.5300000000000002
37.169066,0.5400000000000003
37.169066,0.5400000000000003
37.169066,0.5500000000000003
38.085357,0.5500000000000003
38.085357,0.5600000000000003
38.085357,0.5600000000000003
38.085357,0.5700000000000003
38.085357,0.5700000000000003
38.085357,0.5800000000000003
38.085357,0.5800000000000003
38.085357,0.5900000000000003
38.085357,0.5900000000000003
38.085357,0.6000000000000003
39.001647,0.6000000000000003
39.001647,0.6100000000000003
39.917938,0.6100000000000003
39.917938,0.6200000000000003
39.917938,0.6200000000000003
39.917938,0.6300000000000003
39.917938,0.6300000000000003
39.917938,0.6400000000000003
39.917938,0.6400000000000003
39.917938,0.6500000000000004
40.834229,0.6500000000000004
40.834229,0.6600000000000004
40.834229,0.6600000000000004
40.834229,0.6700000000000004
40.834229,0.6700000000000004
40.834229,0.6800000000000004
40.834229,0.6800000000000004
40.834229,0.6900000000000004
40.834229,0.6900000000000004
40.834229,0.7000000000000004
40.834229,0.7000000000000004
40.834229,0.7100000000000004
41.75052,0.7100000000000004
41.75052,0.7200000000000004
41.75052,0.7200000000000004
41.75052,0.7300000000000004
41.75052,0.7300000000000004
41.75052,0.7400000000000004
41.75052,0.7400000000000004
41.75052,0.7500000000000004
41.75052,0.7500000000000004
41.75052,0.7600000000000005
41.75052,0.7600000000000005
41.75052,0.7700000000000005
41.75052,0.7700000000000005
41.75052,0.7800000000000005
42.66681,0.7800000000000005
42.66681,0.7900000000000005
42.66681,0.7900000000000005
42.66681,0.8000000000000005
42.66681,0.8000000000000005
42.66681,0.8100000000000005
42.66681,0.8100000000000005
42.66681,0.8200000000000005
43.583101,0.8200000000000005
43.583101,0.8300000000000005
44.499392,0.8300000000000005
44.499392,0.8400000000000005
44.499392,0.8400000000000005
44.499392,0.8500000000000005
44.499392,0.8500000000000005
44.499392,0.8600000000000005
44.499392,0.8600000000000005
44.499392,0.8700000000000006
45.415683,0.8700000000000006
45.415683,0.8800000000000006
45.415683,0.8800000000000006
45.415683,0.8900000000000006
46.331973,0.8900000000000006
46.331973,0.9000000000000006
46.331973,0.9000000000000006
46.331973,0.9100000000000006
46.331973,0.9100000000000006
46.331973,0.9200000000000006
46.331973,0.9200000000000006
46.331973,0.9300000000000006
46.331973,0.9300000000000006
46.331973,0.9400000000000006
47.248264,0.9400000000000006
47.248264,0.9500000000000006
47.248264,0.9500000000000006
47.248264,0.9600000000000006
47.248264,0.9600000000000006
47.248264,0.9700000000000006
47.248264,0.9700000000000006
47.248264,0.9800000000000006
48.164555,0.9800000000000006
48.164555,0.9900000000000007
49.997136,0.9900000000000007
49.997136,1.0000000000000007
