value,cdf
1151.007259,0
1151.007259,0.01
1343.491528,0.01
1343.491528,0.02
1381.01806,0.02
1381.01806,0.03
1473.946051,0.03
1473.946051,0.04
1481.085709,0.04
1481.085709,0.05
1515.904751,0.05
1515.904751,0.060000000000000005
1537.10654,0.060000000000000005
1537.10654,0.07
1566.464048,0.07
1566.464048,0.08
1592.843911,0.08
1592.843911,0.09
1597.435946,0.09
1597.435946,0.09999999999999999
1637.238389,0.09999999999999999
1637.238389,0.10999999999999999
1705.672201,0.10999999999999999
1705.672201,0.11999999999999998
1735.502494,0.11999999999999998
1735.502494,0.12999999999999998
1740.617138,0.12999999999999998
1740.617138,0.13999999999999999
1746.282587,0.13999999999999999
1746.282587,0.15
1774.141458,0.15
1774.141458,0.16
1779.376499,0.16
1779.376499,0.17
1800.175987,0.17
1800.175987,0.18000000000000002
1835.57835,0.18000000000000002
1835.57835,0.19000000000000003
1839.835384,0.19000000000000003
1839.835384,0.20000000000000004
1854.156114,0.20000000000000004
1854.156114,0.21000000000000005
1876.803967,0.21000000000000005
1876.803967,0.22000000000000006
1908.180124,0.22000000000000006
1908.180124,0.23000000000000007
1918.328362,0.23000000000000007
1918.328362,0.24000000000000007
1958.081947,0.24000000000000007
1958.081947,0.25000000000000006
1989.69821,0.25000000000000006
1989.69821,0.26000000000000006
2058.335874,0.26000000000000006
2058.335874,0.2700000000000001
2059.646583,0.2700000000000001
2059.646583,0.2800000000000001
2097.394431,0.2800000000000001
2097.394431,0.2900000000000001
2111.298768,0.2900000000000001
2111.298768,0.3000000000000001
2176.856589,0.3000000000000001
2176.856589,0.3100000000000001
2247.862663,0.3100000000000001
2247.862663,0.3200000000000001
2249.327884,0.3200000000000001
2249.327884,0.3300000000000001
2302.604148,0.3300000000000001
2302.604148,0.34000000000000014
2349.252769,0.34000000000000014
2349.252769,0.35000000000000014
2418.690068,0.35000000000000014
2418.690068,0.36000000000000015
2424.56919,0.36000000000000015
2424.56919,0.37000000000000016
2452.234733,0.37000000000000016
2452.234733,0.38000000000000017
2489.129783,0.38000000000000017
2489.129783,0.3900000000000002
2557.1603,0.3900000000000002
2557.1603,0.4000000000000002
2572.000302,0.4000000000000002
2572.000302,0.4100000000000002
2577.182303,0.4100000000000002
2577.182303,0.4200000000000002
2599.356366,0.4200000000000002
2599.356366,0.4300000000000002
2601.204918,0.4300000000000002
2601.204918,0.4400000000000002
2625.926724,0.4400000000000002
2625.926724,0.45000000000000023
2756.736146,0.45000000000000023
2756.736146,0.46000000000000024
2756.928424,0.46000000000000024
2756.928424,0.47000000000000025
2779.539996,0.47000000000000025
2779.539996,0.48000000000000026
2883.929433,0.48000000000000026
2883.929433,0.49000000000000027
2938.726853,0.49000000000000027
2938.726853,0.5000000000000002
2972.967614,0.5000000000000002
2972.967614,0.5100000000000002
3001.497541,0.5100000000000002
3001.497541,0.5200000000000002
3004.801028,0.5200000000000002
3004.801028,0.5300000000000002
3016.318612,0.5300000000000002
3016.318612,0.5400000000000003
3041.199541,0.5400000000000003
3041.199541,0.5500000000000003
3065.206888,0.5500000000000003
3065.206888,0.5600000000000003
3076.472843,0.5600000000000003
3076.472843,0.5700000000000003
3085.857887,0.5700000000000003
3085.857887,0.5800000000000003
3107.559685,0.5800000000000003
3107.559685,0.5900000000000003
3323.123743,0.5900000000000003
3323.123743,0.6000000000000003
3343.67013,0.6000000000000003
3343.67013,0.6100000000000003
3372.665209,0.6100000000000003
3372.665209,0.6200000000000003
3386.457424,0.6200000000000003
3386.457424,0.6300000000000003
3452.251186,0.6300000000000003
3452.251186,0.6400000000000003
3611.645785,0.6400000000000003
3611.645785,0.6500000000000004
3628.382734,0.6500000000000004
3628.382734,0.6600000000000004
3683.95279,0.6600000000000004
3683.95279,0.6700000000000004
3686.231887,0.6700000000000004
3686.231887,0.6800000000000004
3710.569255,0.6800000000000004
3710.569255,0.6900000000000004
3739.937296,0.6900000000000004
3739.937296,0.7000000000000004
3810.521416,0.7000000000000004
3810.521416,0.7100000000000004
3823.888985,0.7100000000000004
3823.888985,0.7200000000000004
3868.949389,0.7200000000000004
3868.949389,0.7300000000000004
3892.739879,0.7300000000000004
3892.739879,0.7400000000000004
3903.372106,0.7400000000000004
3903.372106,0.7500000000000004
4052.260493,0.7500000000000004
4052.260493,0.7600000000000005
4063.446559,0.7600000000000005
4063.446559,0.7700000000000005
4181.291123,0.7700000000000005
4181.291123,0.7800000000000005
4201.999618,0.7800000000000005
4201.999618,0.7900000000000005
4237.71907,0.7900000000000005
4237.71907,0.8000000000000005
4402.09369,0.8000000000000005
4402.09369,0.8100000000000005
4409.290777,0.8100000000000005
4409.290777,0.8200000000000005
4594.83556,0.8200000000000005
4594.83556,0.8300000000000005
4612.325834,0.8300000000000005
4612.325834,0.8400000000000005
4616.776642,0.8400000000000005
4616.776642,0.8500000000000005
4727.29511,0.8500000000000005
4727.29511,0.8600000000000005
4779.007274,0.8600000000000005
4779.007274,0.8700000000000006
4835.455311,0.8700000000000006
4835.455311,0.8800000000000006
4844.391722,0.8800000000000006
4844.391722,0.8900000000000006
4935.59569,0.8900000000000006
4935.59569,0.9000000000000006
4942.356714,0.9000000000000006
4942.356714,0.9100000000000006
4954.733805,0.9100000000000006
4954.733805,0.9200000000000006
5156.58998,0.9200000000000006
5156.58998,0.9300000000000006
5157.269119,0.9300000000000006
5157.269119,0.9400000000000006
5451.377645,0.9400000000000006
5451.377645,0.9500000000000006
6175.135711,0.9500000000000006
6175.135711,0.9600000000000006
6686.252424,0.9600000000000006
6686.252424,0.9700000000000006
